,YEAR,MONTH,DAY,HOUR,TYPHOON NUMBER,TYPHOON NAME,CLASS,LAT,LON,CENTRAL PRESSURE,MAX WINDSPEED,50KT MAJORAXIS DIRECTION,50KT MAJORAXIS,50KT MINORAXIS,30KT MAJORAXIS DIRECTION,30KT MAJORAXIS,30KT MINORAXIS,LANDING,Datetime,unixtime
23,2020,5,14,0,2001,VONGFONG,5,12.1,126.2,960,85,9,30,30,1,90,60,0,2020-05-14 00:00:00,1589414400
24,2020,5,14,6,2001,VONGFONG,5,12.2,125.3,960,85,9,30,30,1,90,60,0,2020-05-14 06:00:00,1589436000
25,2020,5,14,12,2001,VONGFONG,5,12.3,124.4,975,70,9,25,25,1,90,60,0,2020-05-14 12:00:00,1589457600
26,2020,5,14,18,2001,VONGFONG,5,12.7,123.6,980,65,9,25,25,1,90,60,0,2020-05-14 18:00:00,1589479200
27,2020,5,15,0,2001,VONGFONG,5,13.3,122.7,980,65,9,25,25,1,90,60,0,2020-05-15 00:00:00,1589500800
28,2020,5,15,6,2001,VONGFONG,4,14.0,121.9,992,50,0,0,0,1,90,60,0,2020-05-15 06:00:00,1589522400
29,2020,5,15,12,2001,VONGFONG,3,14.9,121.3,994,45,0,0,0,1,90,60,0,2020-05-15 12:00:00,1589544000
30,2020,5,15,18,2001,VONGFONG,3,16.2,120.6,1000,35,0,0,0,1,90,60,0,2020-05-15 18:00:00,1589565600
31,2020,5,16,0,2001,VONGFONG,3,17.3,120.0,1000,35,0,0,0,1,90,60,0,2020-05-16 00:00:00,1589587200
32,2020,5,16,6,2001,VONGFONG,3,18.1,119.6,1000,35,0,0,0,1,90,60,0,2020-05-16 06:00:00,1589608800
33,2020,5,16,12,2001,VONGFONG,2,18.9,119.5,1002,0,0,0,0,0,0,0,0,2020-05-16 12:00:00,1589630400
34,2020,5,16,18,2001,VONGFONG,2,19.7,119.5,1004,0,0,0,0,0,0,0,0,2020-05-16 18:00:00,1589652000
35,2020,5,17,0,2001,VONGFONG,2,20.6,120.0,1004,0,0,0,0,0,0,0,0,2020-05-17 00:00:00,1589673600
36,2020,5,17,6,2001,VONGFONG,2,21.3,121.1,1004,0,0,0,0,0,0,0,0,2020-05-17 06:00:00,1589695200
37,2020,5,17,12,2001,VONGFONG,2,21.6,122.1,1004,0,0,0,0,0,0,0,0,2020-05-17 12:00:00,1589716800
38,2020,5,17,18,2001,VONGFONG,2,22.0,123.1,1002,0,0,0,0,0,0,0,0,2020-05-17 18:00:00,1589738400
39,2020,5,18,0,2001,VONGFONG,2,22.6,124.3,1004,0,0,0,0,0,0,0,0,2020-05-18 00:00:00,1589760000
40,2020,5,18,6,2001,VONGFONG,2,24.4,127.0,1002,0,0,0,0,0,0,0,0,2020-05-18 06:00:00,1589781600
41,2020,6,10,0,2002,NURI,2,11.3,126.4,1008,0,0,0,0,0,0,0,0,2020-06-10 00:00:00,1591747200
42,2020,6,10,6,2002,NURI,2,12.1,125.9,1006,0,0,0,0,0,0,0,0,2020-06-10 06:00:00,1591768800
43,2020,6,10,12,2002,NURI,2,12.9,125.4,1006,0,0,0,0,0,0,0,0,2020-06-10 12:00:00,1591790400
44,2020,6,10,18,2002,NURI,2,13.7,124.7,1006,0,0,0,0,0,0,0,0,2020-06-10 18:00:00,1591812000
45,2020,6,11,0,2002,NURI,2,14.3,123.9,1006,0,0,0,0,0,0,0,0,2020-06-11 00:00:00,1591833600
46,2020,6,11,6,2002,NURI,2,14.7,122.9,1004,0,0,0,0,0,0,0,0,2020-06-11 06:00:00,1591855200
47,2020,6,11,12,2002,NURI,2,15.1,121.8,1004,0,0,0,0,0,0,0,0,2020-06-11 12:00:00,1591876800
48,2020,6,11,18,2002,NURI,2,15.8,120.5,1002,0,0,0,0,0,0,0,0,2020-06-11 18:00:00,1591898400
49,2020,6,12,0,2002,NURI,2,16.1,119.4,1002,0,0,0,0,0,0,0,0,2020-06-12 00:00:00,1591920000
50,2020,6,12,6,2002,NURI,2,16.4,118.3,1000,0,0,0,0,0,0,0,0,2020-06-12 06:00:00,1591941600
51,2020,6,12,12,2002,NURI,3,16.8,117.6,998,35,0,0,0,9,120,120,0,2020-06-12 12:00:00,1591963200
52,2020,6,12,18,2002,NURI,3,17.5,116.7,998,35,0,0,0,3,150,120,0,2020-06-12 18:00:00,1591984800
53,2020,6,13,0,2002,NURI,3,18.4,115.6,996,40,0,0,0,3,150,120,0,2020-06-13 00:00:00,1592006400
54,2020,6,13,6,2002,NURI,3,19.4,115.0,996,40,0,0,0,2,150,120,0,2020-06-13 06:00:00,1592028000
55,2020,6,13,12,2002,NURI,3,20.1,114.0,998,35,0,0,0,2,150,120,0,2020-06-13 12:00:00,1592049600
56,2020,6,13,18,2002,NURI,3,20.8,113.0,998,35,0,0,0,2,120,90,0,2020-06-13 18:00:00,1592071200
57,2020,6,14,0,2002,NURI,2,21.6,112.1,1002,0,0,0,0,0,0,0,0,2020-06-14 00:00:00,1592092800
58,2020,6,14,6,2002,NURI,2,22.6,111.0,1004,0,0,0,0,0,0,0,0,2020-06-14 06:00:00,1592114400
59,2020,7,31,0,2003,SINLAKU,2,16.6,114.0,998,0,0,0,0,0,0,0,0,2020-07-31 00:00:00,1596153600
60,2020,7,31,6,2003,SINLAKU,2,17.0,113.1,998,0,0,0,0,0,0,0,0,2020-07-31 06:00:00,1596175200
61,2020,7,31,12,2003,SINLAKU,2,17.5,111.8,996,0,0,0,0,0,0,0,0,2020-07-31 12:00:00,1596196800
62,2020,7,31,18,2003,SINLAKU,2,17.7,111.1,996,0,0,0,0,0,0,0,0,2020-07-31 18:00:00,1596218400
63,2020,8,1,0,2003,SINLAKU,3,17.8,110.7,994,35,0,0,0,3,600,200,0,2020-08-01 00:00:00,1596240000
64,2020,8,1,6,2003,SINLAKU,3,18.5,108.6,994,35,0,0,0,3,600,200,0,2020-08-01 06:00:00,1596261600
65,2020,8,1,12,2003,SINLAKU,3,18.9,107.6,992,35,0,0,0,3,600,200,0,2020-08-01 12:00:00,1596283200
66,2020,8,1,18,2003,SINLAKU,3,19.0,106.9,992,35,0,0,0,3,600,200,0,2020-08-01 18:00:00,1596304800
67,2020,8,2,0,2003,SINLAKU,3,19.2,106.5,990,35,0,0,0,4,600,200,0,2020-08-02 00:00:00,1596326400
68,2020,8,2,6,2003,SINLAKU,3,19.4,106.2,985,40,0,0,0,4,700,200,0,2020-08-02 06:00:00,1596348000
69,2020,8,2,12,2003,SINLAKU,3,19.2,104.7,992,35,0,0,0,3,700,200,0,2020-08-02 12:00:00,1596369600
70,2020,8,2,18,2003,SINLAKU,2,19.2,103.4,994,0,0,0,0,0,0,0,0,2020-08-02 18:00:00,1596391200
71,2020,8,3,0,2003,SINLAKU,2,20.2,102.2,996,0,0,0,0,0,0,0,0,2020-08-03 00:00:00,1596412800
72,2020,7,30,18,2004,HAGUPIT,2,15.2,131.2,1006,0,0,0,0,0,0,0,0,2020-07-30 18:00:00,1596132000
73,2020,7,31,0,2004,HAGUPIT,2,16.2,130.8,1008,0,0,0,0,0,0,0,0,2020-07-31 00:00:00,1596153600
74,2020,7,31,6,2004,HAGUPIT,2,17.2,130.2,1006,0,0,0,0,0,0,0,0,2020-07-31 06:00:00,1596175200
75,2020,7,31,12,2004,HAGUPIT,2,17.7,129.7,1008,0,0,0,0,0,0,0,0,2020-07-31 12:00:00,1596196800
76,2020,7,31,18,2004,HAGUPIT,2,18.9,129.4,1008,0,0,0,0,0,0,0,0,2020-07-31 18:00:00,1596218400
77,2020,8,1,0,2004,HAGUPIT,2,20.2,128.8,1004,0,0,0,0,0,0,0,0,2020-08-01 00:00:00,1596240000
78,2020,8,1,6,2004,HAGUPIT,3,20.8,127.7,1002,35,0,0,0,1,120,90,0,2020-08-01 06:00:00,1596261600
79,2020,8,1,12,2004,HAGUPIT,3,21.3,127.1,1002,35,0,0,0,1,120,90,0,2020-08-01 12:00:00,1596283200
80,2020,8,1,18,2004,HAGUPIT,3,22.0,126.0,1002,35,0,0,0,1,120,90,0,2020-08-01 18:00:00,1596304800
81,2020,8,2,0,2004,HAGUPIT,3,22.5,125.1,1000,35,0,0,0,2,150,90,0,2020-08-02 00:00:00,1596326400
82,2020,8,2,6,2004,HAGUPIT,3,23.0,124.4,998,40,0,0,0,2,150,90,0,2020-08-02 06:00:00,1596348000
84,2020,8,2,12,2004,HAGUPIT,3,23.6,124.2,996,45,0,0,0,2,150,90,0,2020-08-02 12:00:00,1596369600
86,2020,8,2,18,2004,HAGUPIT,4,24.3,123.9,990,55,2,60,30,2,180,90,0,2020-08-02 18:00:00,1596391200
88,2020,8,3,0,2004,HAGUPIT,4,25.0,123.5,985,60,2,60,30,2,210,90,0,2020-08-03 00:00:00,1596412800
90,2020,8,3,6,2004,HAGUPIT,5,26.2,122.6,980,65,2,60,40,3,210,90,0,2020-08-03 06:00:00,1596434400
91,2020,8,3,12,2004,HAGUPIT,5,26.8,121.8,975,70,9,60,60,3,210,90,0,2020-08-03 12:00:00,1596456000
92,2020,8,3,18,2004,HAGUPIT,5,27.7,121.2,975,70,9,50,50,3,210,90,0,2020-08-03 18:00:00,1596477600
93,2020,8,4,0,2004,HAGUPIT,4,28.6,120.7,985,55,9,30,30,3,180,90,0,2020-08-04 00:00:00,1596499200
94,2020,8,4,6,2004,HAGUPIT,3,29.7,120.4,992,45,0,0,0,3,150,90,0,2020-08-04 06:00:00,1596520800
95,2020,8,4,12,2004,HAGUPIT,3,30.7,120.2,998,40,0,0,0,2,150,90,0,2020-08-04 12:00:00,1596542400
96,2020,8,4,18,2004,HAGUPIT,3,32.4,120.6,1000,35,0,0,0,2,150,90,0,2020-08-04 18:00:00,1596564000
97,2020,8,5,0,2004,HAGUPIT,3,33.9,120.8,1000,35,0,0,0,2,150,90,0,2020-08-05 00:00:00,1596585600
98,2020,8,5,6,2004,HAGUPIT,3,35.0,121.3,1000,35,0,0,0,2,150,90,0,2020-08-05 06:00:00,1596607200
99,2020,8,5,12,2004,HAGUPIT,6,36.6,122.7,1002,0,0,0,0,0,0,0,0,2020-08-05 12:00:00,1596628800
100,2020,8,5,18,2004,HAGUPIT,6,38.1,125.4,1002,0,0,0,0,0,0,0,0,2020-08-05 18:00:00,1596650400
101,2020,8,6,0,2004,HAGUPIT,6,39.0,128.0,1000,0,0,0,0,0,0,0,0,2020-08-06 00:00:00,1596672000
102,2020,8,6,6,2004,HAGUPIT,6,41.0,132.1,992,0,0,0,0,0,0,0,0,2020-08-06 06:00:00,1596693600
103,2020,8,6,12,2004,HAGUPIT,6,42.0,134.9,988,0,0,0,0,0,0,0,0,2020-08-06 12:00:00,1596715200
104,2020,8,6,18,2004,HAGUPIT,6,43.0,136.7,984,0,0,0,0,0,0,0,0,2020-08-06 18:00:00,1596736800
105,2020,8,7,0,2004,HAGUPIT,6,44.2,139.9,984,0,0,0,0,0,0,0,0,2020-08-07 00:00:00,1596758400
106,2020,8,7,6,2004,HAGUPIT,6,45.5,143.0,988,0,0,0,0,0,0,0,0,2020-08-07 06:00:00,1596780000
107,2020,8,7,12,2004,HAGUPIT,6,47.2,145.9,986,0,0,0,0,0,0,0,0,2020-08-07 12:00:00,1596801600
108,2020,8,7,18,2004,HAGUPIT,6,47.8,147.8,988,0,0,0,0,0,0,0,0,2020-08-07 18:00:00,1596823200
109,2020,8,8,0,2004,HAGUPIT,6,48.5,150.6,986,0,0,0,0,0,0,0,0,2020-08-08 00:00:00,1596844800
110,2020,8,8,6,2004,HAGUPIT,6,49.3,154.0,984,0,0,0,0,0,0,0,0,2020-08-08 06:00:00,1596866400
111,2020,8,8,12,2004,HAGUPIT,6,51.0,155.6,986,0,0,0,0,0,0,0,0,2020-08-08 12:00:00,1596888000
112,2020,8,8,18,2004,HAGUPIT,6,51.0,158.2,986,0,0,0,0,0,0,0,0,2020-08-08 18:00:00,1596909600
113,2020,8,9,0,2004,HAGUPIT,6,50.8,160.7,988,0,0,0,0,0,0,0,0,2020-08-09 00:00:00,1596931200
114,2020,8,9,6,2004,HAGUPIT,6,50.9,162.4,988,0,0,0,0,0,0,0,0,2020-08-09 06:00:00,1596952800
115,2020,8,9,12,2004,HAGUPIT,6,50.8,164.5,992,0,0,0,0,0,0,0,0,2020-08-09 12:00:00,1596974400
116,2020,8,9,18,2004,HAGUPIT,6,50.7,167.0,994,0,0,0,0,0,0,0,0,2020-08-09 18:00:00,1596996000
117,2020,8,10,0,2004,HAGUPIT,6,50.8,169.3,994,0,0,0,0,0,0,0,0,2020-08-10 00:00:00,1597017600
118,2020,8,10,6,2004,HAGUPIT,6,50.8,171.0,996,0,0,0,0,0,0,0,0,2020-08-10 06:00:00,1597039200
119,2020,8,10,12,2004,HAGUPIT,6,51.0,172.6,996,0,0,0,0,0,0,0,0,2020-08-10 12:00:00,1597060800
120,2020,8,10,18,2004,HAGUPIT,6,51.3,174.2,996,0,0,0,0,0,0,0,0,2020-08-10 18:00:00,1597082400
121,2020,8,11,0,2004,HAGUPIT,6,51.6,175.7,996,0,0,0,0,0,0,0,0,2020-08-11 00:00:00,1597104000
122,2020,8,11,6,2004,HAGUPIT,6,52.0,177.0,998,0,0,0,0,0,0,0,0,2020-08-11 06:00:00,1597125600
123,2020,8,11,12,2004,HAGUPIT,6,52.2,178.2,1000,0,0,0,0,0,0,0,0,2020-08-11 12:00:00,1597147200
124,2020,8,11,18,2004,HAGUPIT,6,52.4,179.3,1000,0,0,0,0,0,0,0,0,2020-08-11 18:00:00,1597168800
125,2020,8,12,0,2004,HAGUPIT,6,52.4,179.8,1000,0,0,0,0,0,0,0,0,2020-08-12 00:00:00,1597190400
126,2020,8,12,6,2004,HAGUPIT,6,52.3,180.7,1002,0,0,0,0,0,0,0,0,2020-08-12 06:00:00,1597212000
127,2020,8,6,18,2005,JANGMI,2,14.2,127.5,1006,0,0,0,0,0,0,0,0,2020-08-06 18:00:00,1596736800
128,2020,8,7,0,2005,JANGMI,2,14.7,127.3,1006,0,0,0,0,0,0,0,0,2020-08-07 00:00:00,1596758400
129,2020,8,7,6,2005,JANGMI,2,15.2,127.2,1006,0,0,0,0,0,0,0,0,2020-08-07 06:00:00,1596780000
130,2020,8,7,12,2005,JANGMI,2,15.7,127.0,1004,0,0,0,0,0,0,0,0,2020-08-07 12:00:00,1596801600
131,2020,8,7,18,2005,JANGMI,2,16.3,127.0,1002,0,0,0,0,0,0,0,0,2020-08-07 18:00:00,1596823200
132,2020,8,8,0,2005,JANGMI,2,17.0,126.9,1002,0,0,0,0,0,0,0,0,2020-08-08 00:00:00,1596844800
133,2020,8,8,6,2005,JANGMI,2,18.1,126.6,1000,0,0,0,0,0,0,0,0,2020-08-08 06:00:00,1596866400
134,2020,8,8,12,2005,JANGMI,2,19.4,126.4,1002,0,0,0,0,0,0,0,0,2020-08-08 12:00:00,1596888000
135,2020,8,8,18,2005,JANGMI,3,20.8,126.4,998,35,0,0,0,4,270,120,0,2020-08-08 18:00:00,1596909600
136,2020,8,9,0,2005,JANGMI,3,23.0,126.4,996,40,0,0,0,3,270,120,0,2020-08-09 00:00:00,1596931200
137,2020,8,9,6,2005,JANGMI,3,25.3,126.2,996,40,0,0,0,3,270,120,0,2020-08-09 06:00:00,1596952800
138,2020,8,9,12,2005,JANGMI,3,27.8,126.3,994,45,0,0,0,3,250,120,0,2020-08-09 12:00:00,1596974400
139,2020,8,9,18,2005,JANGMI,3,29.5,126.8,994,45,0,0,0,3,250,120,0,2020-08-09 18:00:00,1596996000
141,2020,8,10,0,2005,JANGMI,3,32.1,127.7,996,40,0,0,0,3,250,120,0,2020-08-10 00:00:00,1597017600
143,2020,8,10,6,2005,JANGMI,3,34.6,128.5,996,40,0,0,0,2,250,120,0,2020-08-10 06:00:00,1597039200
145,2020,8,10,12,2005,JANGMI,3,37.2,130.0,998,35,0,0,0,2,180,90,0,2020-08-10 12:00:00,1597060800
146,2020,8,10,18,2005,JANGMI,3,40.0,132.2,998,35,0,0,0,3,180,90,0,2020-08-10 18:00:00,1597082400
147,2020,8,11,0,2005,JANGMI,3,43.0,135.9,998,35,0,0,0,3,180,90,0,2020-08-11 00:00:00,1597104000
148,2020,8,11,6,2005,JANGMI,6,44.3,139.5,998,0,0,0,0,0,0,0,0,2020-08-11 06:00:00,1597125600
149,2020,8,11,12,2005,JANGMI,6,45.9,143.4,996,0,0,0,0,0,0,0,0,2020-08-11 12:00:00,1597147200
150,2020,8,11,18,2005,JANGMI,6,47.0,147.6,996,0,0,0,0,0,0,0,0,2020-08-11 18:00:00,1597168800
151,2020,8,12,0,2005,JANGMI,6,47.8,151.5,994,0,0,0,0,0,0,0,0,2020-08-12 00:00:00,1597190400
152,2020,8,12,6,2005,JANGMI,6,48.3,153.6,992,0,0,0,0,0,0,0,0,2020-08-12 06:00:00,1597212000
153,2020,8,12,12,2005,JANGMI,6,48.8,155.3,992,0,0,0,0,0,0,0,0,2020-08-12 12:00:00,1597233600
154,2020,8,12,18,2005,JANGMI,6,49.0,157.6,990,0,0,0,0,0,0,0,0,2020-08-12 18:00:00,1597255200
155,2020,8,13,0,2005,JANGMI,6,49.4,158.7,990,0,0,0,0,0,0,0,0,2020-08-13 00:00:00,1597276800
156,2020,8,13,6,2005,JANGMI,6,49.5,159.6,990,0,0,0,0,0,0,0,0,2020-08-13 06:00:00,1597298400
157,2020,8,13,12,2005,JANGMI,6,49.4,160.1,990,0,0,0,0,0,0,0,0,2020-08-13 12:00:00,1597320000
158,2020,8,13,18,2005,JANGMI,6,49.4,161.1,992,0,0,0,0,0,0,0,0,2020-08-13 18:00:00,1597341600
159,2020,8,14,0,2005,JANGMI,6,49.3,162.1,992,0,0,0,0,0,0,0,0,2020-08-14 00:00:00,1597363200
160,2020,8,14,6,2005,JANGMI,6,49.7,162.1,996,0,0,0,0,0,0,0,0,2020-08-14 06:00:00,1597384800
161,2020,8,14,12,2005,JANGMI,6,49.3,162.5,998,0,0,0,0,0,0,0,0,2020-08-14 12:00:00,1597406400
162,2020,8,14,18,2005,JANGMI,6,49.1,162.7,998,0,0,0,0,0,0,0,0,2020-08-14 18:00:00,1597428000
163,2020,8,9,0,2006,MEKKHALA,2,15.1,118.2,1002,0,0,0,0,0,0,0,0,2020-08-09 00:00:00,1596931200
164,2020,8,9,6,2006,MEKKHALA,2,16.0,118.3,1000,0,0,0,0,0,0,0,0,2020-08-09 06:00:00,1596952800
165,2020,8,9,12,2006,MEKKHALA,2,17.0,118.4,1002,0,0,0,0,0,0,0,0,2020-08-09 12:00:00,1596974400
166,2020,8,9,18,2006,MEKKHALA,2,18.1,118.5,1002,0,0,0,0,0,0,0,0,2020-08-09 18:00:00,1596996000
167,2020,8,10,0,2006,MEKKHALA,3,19.2,118.6,1000,35,0,0,0,3,120,90,0,2020-08-10 00:00:00,1597017600
168,2020,8,10,6,2006,MEKKHALA,3,20.4,118.6,998,40,0,0,0,3,120,90,0,2020-08-10 06:00:00,1597039200
169,2020,8,10,12,2006,MEKKHALA,3,21.6,118.6,996,45,0,0,0,3,120,90,0,2020-08-10 12:00:00,1597060800
170,2020,8,10,18,2006,MEKKHALA,4,22.9,118.3,992,50,0,0,0,3,120,90,0,2020-08-10 18:00:00,1597082400
171,2020,8,11,0,2006,MEKKHALA,3,24.2,117.7,996,45,0,0,0,3,120,90,0,2020-08-11 00:00:00,1597104000
172,2020,8,11,6,2006,MEKKHALA,2,25.6,117.3,1004,0,0,0,0,0,0,0,0,2020-08-11 06:00:00,1597125600
173,2020,8,16,6,2007,HIGOS,2,17.6,123.4,1006,0,0,0,0,0,0,0,0,2020-08-16 06:00:00,1597557600
174,2020,8,16,12,2007,HIGOS,2,17.7,123.2,1006,0,0,0,0,0,0,0,0,2020-08-16 12:00:00,1597579200
175,2020,8,16,18,2007,HIGOS,2,18.5,122.9,1006,0,0,0,0,0,0,0,0,2020-08-16 18:00:00,1597600800
176,2020,8,17,0,2007,HIGOS,2,19.1,121.9,1006,0,0,0,0,0,0,0,0,2020-08-17 00:00:00,1597622400
177,2020,8,17,6,2007,HIGOS,2,19.5,120.7,1006,0,0,0,0,0,0,0,0,2020-08-17 06:00:00,1597644000
178,2020,8,17,12,2007,HIGOS,2,19.7,119.6,1004,0,0,0,0,0,0,0,0,2020-08-17 12:00:00,1597665600
179,2020,8,17,18,2007,HIGOS,2,19.8,118.4,1002,0,0,0,0,0,0,0,0,2020-08-17 18:00:00,1597687200
180,2020,8,18,0,2007,HIGOS,3,20.3,116.9,1000,35,0,0,0,1,120,90,0,2020-08-18 00:00:00,1597708800
181,2020,8,18,6,2007,HIGOS,3,20.5,115.9,1000,35,0,0,0,1,120,90,0,2020-08-18 06:00:00,1597730400
182,2020,8,18,12,2007,HIGOS,3,21.2,114.8,998,40,0,0,0,1,120,90,0,2020-08-18 12:00:00,1597752000
183,2020,8,18,18,2007,HIGOS,4,21.6,113.8,996,50,0,0,0,2,100,60,0,2020-08-18 18:00:00,1597773600
184,2020,8,19,0,2007,HIGOS,4,22.2,113.0,992,55,9,20,20,2,100,60,0,2020-08-19 00:00:00,1597795200
185,2020,8,19,6,2007,HIGOS,3,22.8,112.0,998,40,0,0,0,9,60,60,0,2020-08-19 06:00:00,1597816800
186,2020,8,19,12,2007,HIGOS,3,23.7,110.7,1004,35,0,0,0,9,60,60,0,2020-08-19 12:00:00,1597838400
187,2020,8,19,18,2007,HIGOS,2,24.0,109.4,1006,0,0,0,0,0,0,0,0,2020-08-19 18:00:00,1597860000
188,2020,8,20,0,2007,HIGOS,2,25.1,109.0,1006,0,0,0,0,0,0,0,0,2020-08-20 00:00:00,1597881600
189,2020,8,20,6,2007,HIGOS,2,26.0,108.7,1006,0,0,0,0,0,0,0,0,2020-08-20 06:00:00,1597903200
190,2020,8,20,18,2008,BAVI,2,18.7,122.8,1006,0,0,0,0,0,0,0,0,2020-08-20 18:00:00,1597946400
191,2020,8,21,0,2008,BAVI,2,20.2,123.1,1008,0,0,0,0,0,0,0,0,2020-08-21 00:00:00,1597968000
192,2020,8,21,6,2008,BAVI,2,21.3,123.2,1006,0,0,0,0,0,0,0,0,2020-08-21 06:00:00,1597989600
193,2020,8,21,12,2008,BAVI,2,22.1,123.1,1006,0,0,0,0,0,0,0,0,2020-08-21 12:00:00,1598011200
194,2020,8,21,18,2008,BAVI,2,22.9,123.0,1004,0,0,0,0,0,0,0,0,2020-08-21 18:00:00,1598032800
195,2020,8,22,0,2008,BAVI,3,23.4,122.6,1000,35,0,0,0,2,150,60,0,2020-08-22 00:00:00,1598054400
196,2020,8,22,6,2008,BAVI,3,24.3,123.5,994,45,0,0,0,2,150,60,0,2020-08-22 06:00:00,1598076000
198,2020,8,22,12,2008,BAVI,4,25.3,123.8,990,55,2,50,40,2,180,120,0,2020-08-22 12:00:00,1598097600
200,2020,8,22,18,2008,BAVI,4,25.7,123.6,990,55,2,50,40,2,180,120,0,2020-08-22 18:00:00,1598119200
202,2020,8,23,0,2008,BAVI,4,26.3,123.9,990,55,2,50,40,2,180,120,0,2020-08-23 00:00:00,1598140800
204,2020,8,23,6,2008,BAVI,4,26.6,124.3,990,55,2,50,40,3,180,120,0,2020-08-23 06:00:00,1598162400
206,2020,8,23,12,2008,BAVI,4,26.8,125.0,985,60,3,60,40,3,210,150,0,2020-08-23 12:00:00,1598184000
208,2020,8,23,18,2008,BAVI,4,27.1,125.6,985,60,3,60,40,3,210,150,0,2020-08-23 18:00:00,1598205600
210,2020,8,24,0,2008,BAVI,5,27.3,126.1,980,65,3,80,60,2,210,150,0,2020-08-24 00:00:00,1598227200
212,2020,8,24,6,2008,BAVI,5,27.8,126.4,975,65,3,80,60,2,210,150,0,2020-08-24 06:00:00,1598248800
214,2020,8,24,12,2008,BAVI,5,28.4,126.3,970,70,2,90,70,2,210,150,0,2020-08-24 12:00:00,1598270400
215,2020,8,24,18,2008,BAVI,5,28.6,126.0,965,75,2,90,70,2,210,150,0,2020-08-24 18:00:00,1598292000
216,2020,8,25,0,2008,BAVI,5,29.2,125.7,955,80,2,90,70,2,210,150,0,2020-08-25 00:00:00,1598313600
217,2020,8,25,6,2008,BAVI,5,29.8,125.5,955,80,2,100,80,2,210,150,0,2020-08-25 06:00:00,1598335200
218,2020,8,25,12,2008,BAVI,5,30.6,125.2,955,80,2,100,80,2,210,120,0,2020-08-25 12:00:00,1598356800
